gene logFC FDR add_variable
vnz_33310 -0.315620258971923 1 48h
vnz_33315 -0.399206761612517 1 18h
vnz_33315 -0.552911235813911 1 24h
vnz_33315 -0.427347999843715 1 48h
vnz_33320 -0.462329669561684 1 18h
vnz_33320 -0.399415889010298 1 24h
vnz_33320 -0.329031259842849 1 48h
vnz_33325 -0.776269851128134 0.05 18h
vnz_33325 -1.02840541996771 0.05 24h
vnz_33325 -0.231796212705114 1 48h
vnz_33330 -0.488684550695857 1 18h
vnz_33330 -1.22816410178292 0.05 24h
vnz_33330 -0.12658189404829 1 48h
vnz_33335 -0.80131202967196 0.05 18h
vnz_33335 -0.919372995381608 0.05 24h
vnz_33335 -0.473694391695538 1 48h
vnz_33340 -0.598018093021646 1 18h
vnz_33340 -0.993896635799463 0.05 24h
vnz_33340 -0.750513693384497 0.05 48h
vnz_33345 -0.59483818227124 1 18h
vnz_33345 -1.14367154099351 0.05 24h
vnz_33345 -0.219092296395376 1 48h
vnz_33350 -0.556775182223062 1 18h
vnz_33350 -0.889275856400378 0.05 24h
vnz_33350 -0.189475815862503 1 48h
vnz_33355 -0.410215558163751 1 18h
vnz_33355 -0.52825617540383 1 24h
vnz_33355 -0.402507278166537 1 48h
vnz_33360 -0.884497935807353 0.05 18h
vnz_33360 -0.755564619394767 1 24h
vnz_33360 -0.236134879585452 1 48h
vnz_33365 -0.838344709156156 0.05 18h
vnz_33365 -0.692658715784495 1 24h
vnz_33365 -0.413466648562098 1 48h
vnz_33370 -0.846526895288543 0.05 18h
vnz_33370 -1.10787535966394 0.05 24h
vnz_33370 -0.384768996129065 1 48h
vnz_33375 -0.613844121440707 1 18h
vnz_33375 -1.17742193905625 0.05 24h
vnz_33375 -0.0502489548311498 1 48h
vnz_33380 -0.613736071615908 1 18h
vnz_33380 -0.854607618351272 0.05 24h
vnz_33380 -0.545648132786323 1 48h
vnz_33385 -0.55029678854119 1 18h
vnz_33385 -0.519209927064644 1 24h
vnz_33385 -0.326070254932115 1 48h
vnz_33390 -0.332061063152761 1 18h
vnz_33390 -0.46981113900689 1 24h
vnz_33390 -0.138569950735037 1 48h
vnz_33395 -0.439329160101454 1 18h
vnz_33395 -0.359716533064536 1 24h
vnz_33395 -0.363583501351707 1 48h
vnz_33400 -0.5667659989061 1 18h
vnz_33400 -0.354197213683812 1 24h
vnz_33400 -0.399880931347311 1 48h
vnz_33405 -0.517330840774553 1 18h
vnz_33405 -0.23760400243911 1 24h
vnz_33405 -0.467752367320554 1 48h
vnz_33410 -0.6312159737921 1 18h
vnz_33410 -0.330803402311121 1 24h
vnz_33410 -0.437438222545686 1 48h
vnz_33415 -0.480825058166808 1 18h
vnz_33415 -0.31854679552003 1 24h
vnz_33415 -0.501362290443129 1 48h
vnz_33420 -0.659589461932442 1 18h
vnz_33420 -0.467001241759847 1 24h
vnz_33420 -0.405883904049296 1 48h
vnz_33425 -0.443101071660819 1 18h
vnz_33425 -0.254280129296696 1 24h
vnz_33425 -0.647593871995439 1 48h
vnz_33430 -0.641856931278973 1 18h
vnz_33430 -0.218791579596667 1 24h
vnz_33430 -0.62981263801105 1 48h
vnz_33435 -0.585078134471744 1 18h
vnz_33435 -0.29831128524102 1 24h
vnz_33435 -0.361753646680066 1 48h
vnz_33440 -0.574725261056642 1 18h
vnz_33440 -0.287664237178533 1 24h
vnz_33440 -0.260147111557043 1 48h
vnz_33445 -0.594854770431886 1 18h
vnz_33445 -0.533627622299629 1 24h
vnz_33445 -0.557816187796976 1 48h
vnz_33450 -0.494645429791786 1 18h
vnz_33450 -0.392072187478358 1 24h
vnz_33450 -0.357571932302576 1 48h
vnz_33455 -0.670607437479096 1 18h
vnz_33455 -0.226269687851124 1 24h
vnz_33455 -0.449220852215165 1 48h
vnz_33465 -2.25729219176563 0.05 18h
vnz_33465 -1.38324253792929 0.05 24h
vnz_33465 -1.17693799086974 0.05 48h
vnz_33470 -0.662361194316606 1 18h
vnz_33470 -0.820502492587383 1 24h
vnz_33470 -0.384736511083016 1 48h
vnz_33475 -0.56798484886563 1 18h
vnz_33475 -0.558287363770276 1 24h
vnz_33475 -0.4866686997207 1 48h
vnz_33480 -0.719410007966365 1 18h
vnz_33480 -0.260560637796889 1 24h
vnz_33480 -0.364414284621659 1 48h
vnz_33485 -0.745222928488289 1 18h
vnz_33485 -0.0854988891571614 1 24h
vnz_33485 -0.692809392740732 1 48h
vnz_33490 -1.160686206148 0.05 18h
vnz_33490 -0.435418695330137 1 24h
vnz_33490 -0.443902564179017 1 48h
vnz_33495 -1.17863576526702 0.05 18h
vnz_33495 -0.642314235635258 1 24h
vnz_33495 -1.0060698653034 0.05 48h
vnz_33500 -1.32910422528015 0.05 18h
vnz_33500 -0.508167063044387 1 24h
vnz_33500 -0.599995310520374 1 48h
vnz_33505 -0.587831504980068 1 18h
vnz_33505 -0.445772548002486 1 24h
vnz_33505 -0.762577766510035 0.05 48h
vnz_33510 -1.02969628342969 0.05 18h
vnz_33510 -0.521346257048224 1 24h
vnz_33510 -0.679212007807753 1 48h
vnz_33515 -0.643373696995152 1 18h
vnz_33515 -0.709609377534685 1 24h
vnz_33515 -0.780418187530592 0.05 48h
vnz_33520 -1.0470200729422 0.05 18h
vnz_33520 -0.570968130978527 1 24h
vnz_33520 -0.917866205376813 0.05 48h
vnz_33525 -0.507011458396663 1 18h
vnz_33525 -0.431778285673807 1 24h
vnz_33525 -0.677232588406007 1 48h
vnz_33530 -0.592445792440394 1 18h
vnz_33530 -0.320626884077219 1 24h
vnz_33530 -0.945818431800325 0.05 48h
vnz_33540 0.26260355947942 1 18h
vnz_33540 -7.83610133997937e-05 1 24h
vnz_33540 -0.546236041442674 1 48h
vnz_33545 -0.0904183615006368 1 18h
vnz_33545 -0.248340341214595 1 24h
vnz_33545 -0.248481031148584 1 48h
vnz_33550 -0.173233308474151 1 18h
vnz_33550 -0.503725732309421 1 24h
vnz_33550 -0.273693435646152 1 48h
vnz_33555 -0.213746149968342 1 18h
vnz_33555 -0.500267950234958 1 24h
vnz_33555 -0.403572706744715 1 48h
vnz_33560 -0.158016292856044 1 18h
vnz_33560 -0.715074664876076 1 24h
vnz_33560 -0.309096292471263 1 48h
vnz_33565 0.0165280645101597 1 18h
vnz_33565 -0.501204003616784 1 24h
vnz_33565 -0.073549109960846 1 48h
vnz_33570 -0.150855887663626 1 18h
vnz_33570 -0.7111171738867 1 24h
vnz_33570 -0.296405860609355 1 48h
vnz_33575 -0.136445697449928 1 18h
vnz_33575 -0.71107007118159 1 24h
vnz_33575 0.021197252339398 1 48h
vnz_33580 -0.379561906733274 1 18h
vnz_33580 -0.489791315563877 1 24h
vnz_33580 -0.353703197888906 1 48h
vnz_33585 -0.377537585059266 1 18h
vnz_33585 -0.895403249993972 0.05 24h
vnz_33585 0.0838394520351798 1 48h
vnz_33590 -0.372396487994047 1 18h
vnz_33590 -0.540011407277928 1 24h
vnz_33590 0.0986031452221197 1 48h
vnz_33595 -0.48235592350322 1 18h
vnz_33595 -0.783801749030524 1 24h
vnz_33595 0.0158829764525876 1 48h
vnz_33605 -0.606679285555066 1 18h
vnz_33605 -0.613900860830899 1 24h
vnz_33605 0.0128101813293826 1 48h
vnz_33610 -0.479741484662364 1 18h
vnz_33610 -0.516567023521806 1 24h
vnz_33610 -0.0467272975159995 1 48h
vnz_33615 -0.278108759671076 1 18h
vnz_33615 -0.37126915798441 1 24h
vnz_33615 -0.175321135619419 1 48h
vnz_33620 -0.192277113802064 1 18h
vnz_33620 -0.0441720881554259 1 24h
vnz_33620 -0.430081286229987 1 48h
vnz_33625 -0.226069054457283 1 18h
vnz_33625 -0.328654532450972 1 24h
vnz_33625 -0.102872565763054 1 48h
vnz_33630 -0.178468135191125 1 18h
vnz_33630 -0.453916523121878 1 24h
vnz_33630 -0.121451851468868 1 48h
vnz_33635 1.06738466288876 0.05 18h
vnz_33635 0.322826445974204 1 24h
vnz_33635 0.798885588786115 0.05 48h
vnz_33640 -0.0332194774417195 1 18h
vnz_33640 -0.335818812714697 1 24h
vnz_33640 0.180311483082382 1 48h
vnz_33645 -0.387662273656395 1 18h
vnz_33645 -0.306661399566593 1 24h
vnz_33645 -0.239095683914846 1 48h
vnz_33650 -1.35623072020708 0.05 18h
vnz_33650 -0.52364222020534 1 24h
vnz_33650 -0.961560066118362 0.05 48h
vnz_33655 -0.383093811222885 1 18h
vnz_33655 -0.247506640724821 1 24h
vnz_33655 -0.275374744383038 1 48h
vnz_33660 -0.37384676568203 1 18h
vnz_33660 -0.460577496201091 1 24h
vnz_33660 -0.238572612248794 1 48h
vnz_33670 -0.324390669531758 1 18h
vnz_33670 -0.648840687644846 1 24h
vnz_33670 -0.340754471664096 1 48h
vnz_33675 -0.276453809314737 1 18h
vnz_33675 -0.644777688781248 1 24h
vnz_33675 -0.319888933301823 1 48h
vnz_33680 0.0606550518960151 1 18h
vnz_33680 -0.289640669014741 1 24h
vnz_33680 -0.251855222405671 1 48h
vnz_33685 -0.471409652925701 1 18h
vnz_33685 -0.501838106037314 1 24h
vnz_33685 -0.461776615177245 1 48h
vnz_33690 -0.410978521018076 1 18h
vnz_33690 -0.44156606356008 1 24h
vnz_33690 -0.0110992610673207 1 48h
vnz_33695 -0.245329130294664 1 18h
vnz_33695 -0.55674376752627 1 24h
vnz_33695 -0.259312294215955 1 48h
vnz_33700 -0.509010646570112 1 18h
vnz_33700 -0.957269809297569 0.05 24h
vnz_33700 -0.102416312848271 1 48h
vnz_33705 -0.571014528770404 1 18h
vnz_33705 -0.960923983814723 0.05 24h
vnz_33705 -0.120863985248034 1 48h
vnz_33710 -0.0579210456041652 1 18h
vnz_33710 -0.424099758017985 1 24h
vnz_33710 0.0458390294214281 1 48h
vnz_33715 0.358001788844559 1 18h
vnz_33715 -0.854351759714931 1 24h
vnz_33715 0.00709107354389044 1 48h
vnz_33720 -0.350146380649228 1 18h
vnz_33720 -0.855265624362166 1 24h
vnz_33720 -0.0164011844800185 1 48h
vnz_33725 -0.368401346283316 1 18h
vnz_33725 -0.546842807456867 1 24h
vnz_33725 -0.467214057122016 1 48h
vnz_33730 -0.108727762679717 1 18h
vnz_33730 -0.25428025953373 1 24h
vnz_33730 0.0530925412840588 1 48h
vnz_33735 -0.60454617608807 1 18h
vnz_33735 -0.762940917220568 1 24h
vnz_33735 -0.268161942516396 1 48h
vnz_33740 -0.403344667632734 1 18h
vnz_33740 -0.841204578725766 1 24h
vnz_33740 -0.212258364773367 1 48h
vnz_33745 -0.353117053402277 1 18h
vnz_33745 -0.626034640355814 1 24h
vnz_33745 -0.144918573871043 1 48h
vnz_33750 -0.350604178256476 1 18h
vnz_33750 -0.663656869919157 1 24h
vnz_33750 -0.188312369629196 1 48h
vnz_33755 -0.957764031212657 0.05 18h
vnz_33755 -0.964355534083281 0.05 24h
vnz_33755 -0.197688243397376 1 48h
vnz_33760 -1.96722298196093 0.05 18h
vnz_33760 -1.48189907991178 0.05 24h
vnz_33760 -1.01229246928593 0.05 48h
vnz_33765 -1.07099987238044 0.05 18h
vnz_33765 -1.52174209037942 0.05 24h
vnz_33765 -0.737474391798119 0.05 48h
vnz_33770 -0.70504451199852 1 18h
vnz_33770 -1.5949159069318 0.05 24h
vnz_33770 -0.879210232355836 0.05 48h
vnz_33775 -1.48359357978654 0.05 18h
vnz_33775 -1.98351537660942 0.05 24h
vnz_33775 -1.261892037224 0.05 48h
vnz_33780 -0.832348619033614 0.05 18h
vnz_33780 -1.3981950380041 0.05 24h
vnz_33780 -0.971332871030775 0.05 48h
vnz_33785 -0.898362394495238 0.05 18h
vnz_33785 -1.34576084240376 0.05 24h
vnz_33785 -1.00897957733303 0.05 48h
vnz_33790 -0.591800721318693 1 18h
vnz_33790 -1.04488464219913 0.05 24h
vnz_33790 -0.7306065265177 0.05 48h
vnz_33800 -0.454944592035783 1 18h
vnz_33800 -0.700525570867315 1 24h
vnz_33800 -0.703277915969998 0.05 48h
vnz_33805 -0.493958009081801 1 18h
vnz_33805 -0.43887587298661 1 24h
vnz_33805 0.196416564671931 1 48h
vnz_33810 -0.0728934877624551 1 18h
vnz_33810 -0.522145123621781 1 24h
vnz_33810 -0.145366274169787 1 48h
vnz_33815 0.0252585056805121 1 18h
vnz_33815 -0.2936490591772 1 24h
vnz_33815 -0.16323409025453 1 48h
vnz_33820 -0.0528728684610406 1 18h
vnz_33820 -0.242451422186381 1 24h
vnz_33820 -0.164218724168817 1 48h
vnz_33825 -0.744330094093253 1 18h
vnz_33825 -0.590583703840991 1 24h
vnz_33825 -0.413738112160229 1 48h
vnz_33830 -0.220903568502655 1 18h
vnz_33830 -0.282107067298851 1 24h
vnz_33830 -0.19683356960407 1 48h
vnz_33835 -0.450227260446662 1 18h
vnz_33835 -0.609715203316064 1 24h
vnz_33835 -0.318757151242411 1 48h
vnz_33840 -0.566252599390473 1 18h
vnz_33840 -1.34382029899705 0.05 24h
vnz_33840 0.00253992647426694 1 48h
vnz_33845 -0.0985685578470908 1 18h
vnz_33845 -0.894188786390727 0.05 24h
vnz_33845 0.0782394642215648 1 48h
vnz_33850 -0.054188137473011 1 18h
vnz_33850 -0.371523197301958 1 24h
vnz_33850 -0.0632742455343382 1 48h
vnz_33855 -0.171772430517452 1 18h
vnz_33855 -0.527238087709651 1 24h
vnz_33855 -0.211278746153196 1 48h
vnz_33860 -0.0604944522028016 1 18h
vnz_33860 -0.103652638930258 1 24h
vnz_33860 -0.171506093155872 1 48h
vnz_33865 0.0386438909730692 1 18h
vnz_33865 -0.124361718321802 1 24h
vnz_33865 0.00691356513218084 1 48h
vnz_33870 -0.320304861298249 1 18h
vnz_33870 -0.569923001423895 1 24h
vnz_33870 -0.259254894263637 1 48h
vnz_33875 -1.78901585785517 0.05 18h
vnz_33875 -1.81050404311187 0.05 24h
vnz_33875 -1.6206582596185 0.05 48h
vnz_33880 -0.897750875892442 0.05 18h
vnz_33880 -0.931668849785955 0.05 24h
vnz_33880 -0.5822701406903 1 48h
vnz_33885 -0.145447364661681 1 18h
vnz_33885 -0.235653766646106 1 24h
vnz_33885 -0.364439371150439 1 48h
vnz_33890 -0.541120689203998 1 18h
vnz_33890 -0.129105846858978 1 24h
vnz_33890 0.0536053484093001 1 48h
vnz_33895 -0.0013665693678773 1 18h
vnz_33895 -0.294966760959716 1 24h
vnz_33895 -0.222881694130881 1 48h
vnz_33900 -0.10620806575565 1 18h
vnz_33900 -0.296745640807875 1 24h
vnz_33900 -0.295956868714572 1 48h
vnz_33905 -0.50100155555037 1 18h
vnz_33905 -0.6557698555785 1 24h
vnz_33905 -0.197359713556899 1 48h
vnz_33910 -0.226239513108571 1 18h
vnz_33910 -0.247409072713758 1 24h
vnz_33910 -0.216734791955111 1 48h
vnz_33915 -0.182046686580804 1 18h
vnz_33915 -0.0567420155108179 1 24h
vnz_33915 -0.243779906340608 1 48h
vnz_33920 0.133309850599769 1 18h
vnz_33920 0.260798084392841 1 24h
vnz_33920 -0.226543080631111 1 48h
vnz_33925 0.868567199492707 0.05 18h
vnz_33925 1.25158560900744 0.05 24h
vnz_33925 0.539327267457418 0.05 48h
vnz_33930 -0.479843217325453 1 18h
vnz_33930 -0.0695472121894421 1 24h
vnz_33930 -0.48800547788289 1 48h
vnz_33935 -0.351663846335315 1 18h
vnz_33935 -0.17035920844234 1 24h
vnz_33935 -0.435107602434552 1 48h
vnz_33940 -0.793062572645124 0.05 18h
vnz_33940 -0.820524991647519 1 24h
vnz_33940 -0.0805824399714847 1 48h
vnz_33945 -0.392870337821585 1 18h
vnz_33945 -0.209594542876271 1 24h
vnz_33945 0.144095447327796 1 48h
vnz_33950 -0.380094853748992 1 18h
vnz_33950 -0.364899868294212 1 24h
vnz_33950 -0.354846666658106 1 48h
vnz_33955 -0.134932854828946 1 18h
vnz_33955 -0.379906269725692 1 24h
vnz_33955 -0.0709289326154979 1 48h
vnz_33960 -0.235623275442855 1 18h
vnz_33960 -0.54101190490828 1 24h
vnz_33960 -0.524717623847499 1 48h
vnz_33965 -0.57206957910851 1 18h
vnz_33965 -0.619324677077856 1 24h
vnz_33965 -0.234858653450604 1 48h
vnz_33970 -0.293155050731126 1 18h
vnz_33970 -0.606562477013231 1 24h
vnz_33970 -0.321392477537689 1 48h
vnz_33975 -0.458237024796984 1 18h
vnz_33975 -0.624814344294743 1 24h
vnz_33975 -0.207969502795979 1 48h
vnz_33980 -0.442677207923359 1 18h
vnz_33980 -0.527804250654662 1 24h
vnz_33980 -0.392983047495807 1 48h
vnz_33985 -0.401881701949502 1 18h
vnz_33985 -0.23446092724084 1 24h
vnz_33985 -0.13659403308468 1 48h
vnz_33990 -0.327908305743103 1 18h
vnz_33990 -0.537153734834112 1 24h
vnz_33990 -0.431854545341853 1 48h
vnz_33995 -0.86935152567321 0.05 18h
vnz_33995 -0.80133074057324 1 24h
vnz_33995 -0.678706033925298 1 48h
vnz_34000 -0.81677971813628 0.05 18h
vnz_34000 -1.17376051026062 0.05 24h
vnz_34000 -0.25995052391855 1 48h
vnz_34005 -0.714755128544595 1 18h
vnz_34005 -1.04692632218483 0.05 24h
vnz_34005 -0.305415597602916 1 48h
vnz_34010 0.250338510487758 1 18h
vnz_34010 -0.442842931642231 1 24h
vnz_34010 -0.172983123895652 1 48h
vnz_34015 -0.77180501452424 1 18h
vnz_34015 -1.23763799223539 0.05 24h
vnz_34015 -0.427356407676712 1 48h
vnz_34020 -1.03566120897224 0.05 18h
vnz_34020 -1.11339699420343 0.05 24h
vnz_34020 -0.626435272609852 1 48h
vnz_34025 -0.553524994833884 1 18h
vnz_34025 -0.873636111698098 0.05 24h
vnz_34025 -0.445358225165198 1 48h
vnz_34030 -0.645403461110744 1 18h
vnz_34030 -0.956869907529841 0.05 24h
vnz_34030 -0.272898735827229 1 48h
vnz_34045 -0.536777617833019 1 18h
vnz_34045 -0.670174531897592 1 24h
vnz_34045 -0.677586140969359 1 48h
vnz_34050 -0.355603117136862 1 18h
vnz_34050 -0.596009221926943 1 24h
vnz_34050 0.00115880052670638 1 48h
vnz_34055 -0.408666467334821 1 18h
vnz_34055 -0.21762253352797 1 24h
vnz_34055 0.0736563611015393 1 48h
vnz_34060 -0.457356285504996 1 18h
vnz_34060 -0.565312296918339 1 24h
vnz_34060 -0.444398684511738 1 48h
vnz_34065 -0.593891423219996 1 18h
vnz_34065 -0.609324422524879 1 24h
vnz_34065 -0.425124126894688 1 48h
vnz_34070 -0.587825122002342 1 18h
vnz_34070 -0.801179694525351 1 24h
vnz_34070 -0.0632259081376612 1 48h
vnz_34075 -0.472371678171001 1 18h
vnz_34075 -0.510016607520982 1 24h
vnz_34075 -0.515509013101976 1 48h
vnz_34080 -0.728896998854362 1 18h
vnz_34080 -0.870443699713713 0.05 24h
vnz_34080 -0.0424574401552537 1 48h
vnz_34085 -0.483066431965287 1 18h
vnz_34085 -0.49664218730667 1 24h
vnz_34085 -0.310632037442202 1 48h
vnz_34090 -0.229180786697016 1 18h
vnz_34090 -0.167116369577393 1 24h
vnz_34090 -0.388666676262 1 48h
vnz_34095 -0.505929274661087 1 18h
vnz_34095 -0.637288449484279 1 24h
vnz_34095 -0.49802028420341 1 48h
vnz_34100 -0.746935342674863 1 18h
vnz_34100 -0.840845915606418 1 24h
vnz_34100 -0.506285323801694 1 48h
vnz_34105 -0.483681133030484 1 18h
vnz_34105 -0.374099871565905 1 24h
vnz_34105 -0.416358834926035 1 48h
vnz_34110 -0.615516413688519 1 18h
vnz_34110 -0.603841243482752 1 24h
vnz_34110 -0.412904351907877 1 48h
vnz_34115 -0.455287210401229 1 18h
vnz_34115 -0.365043778536295 1 24h
vnz_34115 -0.467194490035088 1 48h
vnz_34120 -0.434863786854491 1 18h
vnz_34120 -0.621482880266688 1 24h
vnz_34120 -0.441720240021405 1 48h
vnz_34125 -0.433030682614916 1 18h
vnz_34125 -0.707936095972299 1 24h
vnz_34125 -0.533146793476882 1 48h
vnz_34130 -0.407143680021303 1 18h
vnz_34130 -0.744372466608911 1 24h
vnz_34130 -0.255260960740214 1 48h
vnz_34135 -0.441530423184132 1 18h
vnz_34135 -0.61848276742935 1 24h
vnz_34135 -0.297160895776787 1 48h
vnz_34140 -0.0806333295096209 1 18h
vnz_34140 -0.197524311539136 1 24h
vnz_34140 0.0115175411617612 1 48h
vnz_34145 -0.236138297830185 1 18h
vnz_34145 -0.491022567372287 1 24h
vnz_34145 -0.35346475812686 1 48h
vnz_34150 0.183041653974483 1 18h
vnz_34150 0.191069444870629 1 24h
vnz_34150 -0.219638597453869 1 48h
vnz_34155 -0.308841988663215 1 18h
vnz_34155 -0.384859532705111 1 24h
vnz_34155 -0.46884861547401 1 48h
vnz_34160 -0.53542719452684 1 18h
vnz_34160 -0.481095140006967 1 24h
vnz_34160 -0.306799839906631 1 48h
vnz_34165 -0.574354980251253 1 18h
vnz_34165 -0.218982645272515 1 24h
vnz_34165 -0.543850964411488 1 48h
vnz_34170 -0.370868701103606 1 18h
vnz_34170 -0.448101077707177 1 24h
vnz_34170 -0.568643266842538 1 48h
vnz_34175 -0.949035986145272 0.05 18h
vnz_34175 -0.517496784490862 1 24h
vnz_34175 -0.537658972895235 1 48h
vnz_34180 -0.349814662194133 1 18h
vnz_34180 -0.320974569516242 1 24h
vnz_34180 -0.340128579837946 1 48h
vnz_34185 -0.190433066166905 1 18h
vnz_34185 -0.221799049621637 1 24h
vnz_34185 -0.21705319594661 1 48h
vnz_34190 -0.0986330406807014 1 18h
vnz_34190 0.00884020050598489 1 24h
vnz_34190 -0.0619084606018949 1 48h
vnz_34195 -0.261646126364791 1 18h
vnz_34195 0.0468459452334487 1 24h
vnz_34195 -0.326319716883532 1 48h
vnz_34205 -0.503654797532266 1 18h
vnz_34205 -0.717762827140325 1 24h
vnz_34205 -0.268788371955407 1 48h
vnz_34210 -0.440073198681462 1 18h
vnz_34210 -0.62650509820555 1 24h
vnz_34210 -0.206714706596579 1 48h
vnz_34215 -0.416312376739749 1 18h
vnz_34215 -0.799942463313517 1 24h
vnz_34215 -0.228242585440996 1 48h
vnz_34220 -0.0124858995808618 1 18h
vnz_34220 -0.374812235294066 1 24h
vnz_34220 -0.290988956718091 1 48h
vnz_34225 -0.420677848938255 1 18h
vnz_34225 -0.40945406484018 1 24h
vnz_34225 -0.451699217241339 1 48h
vnz_34230 -0.519866307084945 1 18h
vnz_34230 -0.372053002703794 1 24h
vnz_34230 -0.473288312476902 1 48h
vnz_34235 -0.663934997495383 1 18h
vnz_34235 -0.406122482824727 1 24h
vnz_34235 -0.687993451023053 1 48h
vnz_34250 -0.745483413233673 1 18h
vnz_34250 -0.623594880673968 1 24h
vnz_34250 -0.670645937802155 1 48h
vnz_34255 -1.39869332155613 0.05 18h
vnz_34255 -1.01356389026311 0.05 24h
vnz_34255 -1.05190567748088 0.05 48h
vnz_34260 -1.80888131572907 0.05 18h
vnz_34260 -1.69262069855568 0.05 24h
vnz_34260 -1.39059193817602 0.05 48h
vnz_34265 -0.840639480122927 0.05 18h
vnz_34265 -1.64587124082002 0.05 24h
vnz_34265 -0.381172022358268 1 48h
vnz_34270 -0.670341125504897 1 18h
vnz_34270 -1.09467534627016 0.05 24h
vnz_34270 -0.231843623910271 1 48h
vnz_34275 -0.764316380471014 1 18h
vnz_34275 -0.404518037724776 1 24h
vnz_34275 -0.307099099322478 1 48h
vnz_34280 -0.101812725874198 1 18h
vnz_34280 -0.0427284788554985 1 24h
vnz_34280 -0.0339382418229589 1 48h
vnz_34285 -0.194490848684493 1 18h
vnz_34285 0.30972487475171 1 24h
vnz_34285 0.0196896136680208 1 48h
vnz_34290 -0.160623138421225 1 18h
vnz_34290 0.309827578962494 1 24h
vnz_34290 -0.0568713546054654 1 48h
vnz_34295 0.296333593849082 1 18h
vnz_34295 0.0757941525239791 1 24h
vnz_34295 0.0989856864983204 1 48h
vnz_34300 -0.348827289390782 1 18h
vnz_34300 -0.397227242886626 1 24h
vnz_34300 -0.366772177305719 1 48h
vnz_34305 -0.253107812148321 1 18h
vnz_34305 -0.725572816799639 1 24h
vnz_34305 -0.0578687025311727 1 48h
vnz_34310 -0.147705589299227 1 18h
vnz_34310 -0.621774545302169 1 24h
vnz_34310 -0.236949930281707 1 48h
vnz_34315 -0.259027143237749 1 18h
vnz_34315 -0.602971274561901 1 24h
vnz_34315 -0.382714418398569 1 48h
vnz_34320 0.277250609764405 1 18h
vnz_34320 0.140955103404527 1 24h
vnz_34320 -0.137255103762425 1 48h
vnz_34325 -0.624439700325766 1 18h
vnz_34325 -0.521528464627187 1 24h
vnz_34325 -0.312597169920391 1 48h
vnz_34330 -0.473911207238323 1 18h
vnz_34330 -0.870036285620998 0.05 24h
vnz_34330 -0.11039385066099 1 48h
vnz_34335 -0.373099928721359 1 18h
vnz_34335 -0.650566149977067 1 24h
vnz_34335 -0.196401878834621 1 48h
vnz_34340 -0.365983809802563 1 18h
vnz_34340 -0.725661167943133 1 24h
vnz_34340 -0.630600388093796 1 48h
vnz_34345 -0.802953081055554 0.05 18h
vnz_34345 -1.06265412422091 0.05 24h
vnz_34345 -0.0398568150545249 1 48h
vnz_34350 -0.473044128288788 1 18h
vnz_34350 -0.939155901743915 0.05 24h
vnz_34350 -0.0260273209049082 1 48h
vnz_34355 -0.320820990574311 1 18h
vnz_34355 -0.432224550965873 1 24h
vnz_34355 -0.0211883011335597 1 48h
vnz_34360 -0.341064423704041 1 18h
vnz_34360 -0.226027792275625 1 24h
vnz_34360 -0.36050664604317 1 48h
vnz_34365 -0.0169135947990252 1 18h
vnz_34365 -0.0758819684211309 1 24h
vnz_34365 -0.142613968483962 1 48h
vnz_34370 -0.378795451650878 1 18h
vnz_34370 -0.394891644071909 1 24h
vnz_34370 -0.654795293954321 1 48h
vnz_34375 -0.408938668280928 1 18h
vnz_34375 -0.460630305059949 1 24h
vnz_34375 -0.195087597822229 1 48h
vnz_34380 -0.269121823392646 1 18h
vnz_34380 -0.3724247659916 1 24h
vnz_34380 -0.424626585598526 1 48h
vnz_34385 0.245502858012072 1 18h
vnz_34385 -0.216349811860455 1 24h
vnz_34385 0.150200397797038 1 48h
vnz_34390 0.402547915468024 1 18h
vnz_34390 0.0736119465742244 1 24h
vnz_34390 0.0673821117295442 1 48h
vnz_34395 0.577457243676584 0.05 18h
vnz_34395 0.150455067420283 1 24h
vnz_34395 0.227728977764877 1 48h
vnz_34400 -0.619978894065827 1 18h
vnz_34400 -0.513521059975881 1 24h
vnz_34400 -0.00820032823665518 1 48h
vnz_34405 -0.729633304213012 1 18h
vnz_34405 -0.978690708892572 0.05 24h
vnz_34405 0.0768170058408103 1 48h
vnz_34410 -0.769221940605628 1 18h
vnz_34410 -1.12020859458957 0.05 24h
vnz_34410 -0.0576962262362555 1 48h
vnz_34415 -0.452856499973548 1 18h
vnz_34415 -1.05608763491814 0.05 24h
vnz_34415 0.000683697676234236 1 48h
vnz_34420 -0.463705582405974 1 18h
vnz_34420 -0.801786418323693 1 24h
vnz_34420 0.054023708459244 1 48h
vnz_34425 -0.527582613549416 1 18h
vnz_34425 -0.960928516651316 0.05 24h
vnz_34425 -0.414013006351018 1 48h
vnz_34430 -0.74581141783461 1 18h
vnz_34430 -1.01025720055473 0.05 24h
vnz_34430 -0.227511930819577 1 48h
vnz_34435 -0.457051002601711 1 18h
vnz_34435 -0.982133366821231 0.05 24h
vnz_34435 -0.163704408842982 1 48h
vnz_34440 -0.425865464454864 1 18h
vnz_34440 -0.392386249290624 1 24h
vnz_34440 -0.302857782848172 1 48h
vnz_34445 -0.181168297143658 1 18h
vnz_34445 -0.466299253444664 1 24h
vnz_34445 -0.525357691094042 1 48h
vnz_34450 0.558788940732852 0.05 18h
vnz_34450 0.337572940723172 1 24h
vnz_34450 0.502110017125935 1 48h
vnz_34455 0.337032598112021 1 18h
