"gene","logFC","FDR","add_variable","start","end","width","strand","data_name"
"SCO3478",1.26303440583379,0.000157,"PS04M145",3838999,3840033,1035,"-","szafran2019"
"SCO3479",1.1096244911745,0.000302,"PS04M145",3840395,3843382,2988,"-","szafran2019"
"SCO3480",0.943416471633633,0.001529921,"PS04M145",3843523,3844608,1086,"-","szafran2019"
"SCO3481",0.362570079384708,0.646358983,"PS04M145",3844670,3845782,1113,"-","szafran2019"
"SCO3482",0.180572245641821,1,"PS04M145",3845809,3846690,882,"-","szafran2019"
"SCO3483",0,1,"PS04M145",3846702,3847649,948,"-","szafran2019"
"SCO3484",0,1,"PS04M145",3847685,3848995,1311,"-","szafran2019"
"SCO3485",-0.180572245641821,0.291415873,"PS04M145",3849177,3850226,1050,"-","szafran2019"
"SCO3486",-0.148098638989134,0.626818327,"PS04M145",3850388,3851866,1479,"+","szafran2019"
"SCO3487",-0.263034405833794,0.346468511,"PS04M145",3852249,3854645,2397,"+","szafran2019"
"SCO3490",0.256339753259786,1,"PS04M145",3855405,3856946,1542,"+","szafran2019"
"SCO3491",NA,1,"PS04M145",3857600,3858133,534,"+","szafran2019"
"SCO3492",0.106915203916512,1,"PS04M145",3858303,3858431,129,"-","szafran2019"
"SCO3493",0.263034405833794,1,"PS04M145",3858421,3859008,588,"-","szafran2019"
"SCO3494",Inf,1,"PS04M145",3859063,3860043,981,"-","szafran2019"
"SCO3495",NA,1,"PS04M145",3860040,3860717,678,"-","szafran2019"
"SCO3496",-0.415037499278844,1,"PS04M145",3861209,3862690,1482,"-","szafran2019"
"SCO3497",-0.415037499278844,1,"PS04M145",3863148,3863927,780,"-","szafran2019"
"SCO3498",0,1,"PS04M145",3863976,3865052,1077,"-","szafran2019"
"SCO3499",-1.22239242133645,1,"PS04M145",3865049,3865636,588,"-","szafran2019"
"SCO3500",-0.459431618637297,1,"PS04M145",3865647,3867689,2043,"-","szafran2019"
"SCO3501",0.192645077942396,1,"PS04M145",3867696,3869381,1686,"-","szafran2019"
"SCO3502",0,1,"PS04M145",3869438,3870205,768,"-","szafran2019"
"SCO3503",1,1,"PS04M145",3870261,3871100,840,"-","szafran2019"
"SCO3504",1.58496250072116,1,"PS04M145",3871177,3872160,984,"-","szafran2019"
"SCO3505",0.584962500721156,1,"PS04M145",3872165,3873454,1290,"-","szafran2019"
"SCO3506",0.222392421336448,1,"PS04M145",3873615,3874676,1062,"+","szafran2019"
"SCO3507",0,1,"PS04M145",3874761,3876263,1503,"+","szafran2019"
"SCO3508",1.89616418901546,2.94e-10,"PS04M145",3877191,3877628,438,"+","szafran2019"
"SCO3509",2.03952836418664,4.54e-12,"PS04M145",3877697,3878659,963,"+","szafran2019"
"SCO3510",Inf,1,"PS04M145",3878757,3879503,747,"-","szafran2019"
"SCO3511",0,1,"PS04M145",3880083,3881228,1146,"+","szafran2019"
"SCO3512",Inf,1,"PS04M145",3881317,3881625,309,"+","szafran2019"
"SCO3513",NA,1,"PS04M145",3881625,3882305,681,"+","szafran2019"
"SCO3514",NA,1,"PS04M145",3882333,3883742,1410,"+","szafran2019"
"SCO3515",NA,1,"PS04M145",3883874,3885340,1467,"+","szafran2019"
"SCO3516",NA,1,"PS04M145",3885367,3885819,453,"+","szafran2019"
"SCO3517",NA,1,"PS04M145",3885882,3887351,1470,"+","szafran2019"
"SCO3518",NA,1,"PS04M145",3887444,3888079,636,"+","szafran2019"
"SCO3519",Inf,1,"PS04M145",3888210,3888821,612,"+","szafran2019"
"SCO3520",NA,1,"PS04M145",3888872,3889636,765,"+","szafran2019"
"SCO3521",-2,1,"PS04M145",3889752,3890456,705,"-","szafran2019"
"SCO3522",-1,1,"PS04M145",3890457,3890792,336,"-","szafran2019"
"SCO3523",Inf,1,"PS04M145",3891104,3891829,726,"+","szafran2019"
"SCO3524",Inf,1,"PS04M145",3891921,3892586,666,"+","szafran2019"
"SCO3525",Inf,1,"PS04M145",3892682,3893122,441,"+","szafran2019"
"SCO3526",NA,1,"PS04M145",3893187,3894470,1284,"+","szafran2019"
"SCO3527",NA,1,"PS04M145",3894467,3894697,231,"+","szafran2019"
"SCO3528",NA,1,"PS04M145",3894706,3895866,1161,"+","szafran2019"
"SCO3529",2,1,"PS04M145",3896197,3896718,522,"-","szafran2019"
"SCO3530",NA,1,"PS04M145",3897241,3897840,600,"+","szafran2019"
"SCO3531",NA,1,"PS04M145",3897837,3898616,780,"+","szafran2019"
"SCO3532",NA,1,"PS04M145",3898613,3899089,477,"+","szafran2019"
"SCO3533",NA,1,"PS04M145",3899086,3899751,666,"+","szafran2019"
"SCO3534",1,1,"PS04M145",3899823,3902345,2523,"+","szafran2019"
"SCO3535",0.192645077942396,1,"PS04M145",3902381,3904501,2121,"+","szafran2019"
"SCO3537",0.877143252214467,0.011983206,"PS04M145",3904869,3906041,1173,"-","szafran2019"
"SCO3538",0.886789389552009,0.005476852,"PS04M145",3906058,3906801,744,"-","szafran2019"
"SCO3539",1.50250034052918,1.3e-05,"PS04M145",3907269,3908108,840,"+","szafran2019"
"SCO3540",1.58496250072116,1,"PS04M145",3908520,3910139,1620,"-","szafran2019"
"SCO3541",0.683526335204746,0.117578079,"PS04M145",3910252,3911457,1206,"-","szafran2019"
"SCO3542",0.0430687218918859,1,"PS04M145",3911610,3914879,3270,"-","szafran2019"
"SCO3543",-2.3275746580285,1.42e-74,"PS04M145",3915027,3917885,2859,"-","szafran2019"
"SCO3544",0.0896372124846764,1,"PS04M145",3918154,3918552,399,"-","szafran2019"
"SCO3545",-0.0325678624564307,0.684582808,"PS04M145",3918572,3920089,1518,"-","szafran2019"
"SCO3546",0.571841578987715,0.31959353,"PS04M145",3920177,3920767,591,"-","szafran2019"
"SCO3547",1.66296501272243,1,"PS04M145",3920987,3923371,2385,"-","szafran2019"
"SCO3548",0.236002852855101,1,"PS04M145",3923710,3924141,432,"-","szafran2019"
"SCO3549",-0.138467569920715,0.861949912,"PS04M145",3924251,3924592,342,"-","szafran2019"
"SCO3550",1.40599235967584,9.45e-09,"PS04M145",3924702,3927149,2448,"+","szafran2019"
"SCO3551",1.36257007938471,1,"PS04M145",3927094,3927786,693,"-","szafran2019"
"SCO3552",1.11547721741994,0.06288002,"PS04M145",3927783,3928235,453,"-","szafran2019"
"SCO3553",Inf,1,"PS04M145",3928243,3928470,228,"-","szafran2019"
"SCO3554",Inf,1,"PS04M145",3928551,3929354,804,"-","szafran2019"
"SCO3555",2.58496250072116,1,"PS04M145",3929351,3930316,966,"-","szafran2019"
"SCO3556",2.58496250072116,1,"PS04M145",3930322,3931893,1572,"-","szafran2019"
"SCO3557",2,1,"PS04M145",3931899,3933089,1191,"-","szafran2019"
"SCO3558",0,0.873512304,"PS04M145",3933752,3934558,807,"+","szafran2019"
"SCO3559",0.584962500721156,0.256625502,"PS04M145",3934978,3935802,825,"-","szafran2019"
"SCO3560",1.64909283814087,2.83e-12,"PS04M145",3935905,3936894,990,"+","szafran2019"
"SCO3561",2.70043971814109,1.46e-30,"PS04M145",3936946,3938241,1296,"-","szafran2019"
"SCO3562",1,1,"PS04M145",3938497,3940989,2493,"+","szafran2019"
"SCO3563",0.199769512375777,1,"PS04M145",3941251,3943206,1956,"+","szafran2019"
"SCO3564",0.18687813472351,1,"PS04M145",3943390,3944814,1425,"+","szafran2019"
"SCO3565",0.161381425760911,1,"PS04M145",3944949,3945437,489,"+","szafran2019"
"SCO3566",0.446800061663632,0.625263005,"PS04M145",3945434,3946408,975,"+","szafran2019"
"SCO3567",0.185031893832521,1,"PS04M145",3946803,3948008,1206,"-","szafran2019"
"SCO3568",0.0114047632722493,0.95327404,"PS04M145",3948054,3948797,744,"-","szafran2019"
"SCO3569",-0.03629612922299,0.76703785,"PS04M145",3948850,3949602,753,"-","szafran2019"
"SCO3570",0.347923303420307,1,"PS04M145",3949727,3950062,336,"+","szafran2019"
"SCO3571",-0.286304185156641,0.116457088,"PS04M145",3950326,3951000,675,"+","szafran2019"
"SCO3572",-0.818161677014187,0.000256,"PS04M145",3951085,3951855,771,"-","szafran2019"
"SCO3573",0.15200309344505,1,"PS04M145",3951924,3952862,939,"-","szafran2019"
"SCO3574",0.154509949055625,1,"PS04M145",3952921,3953985,1065,"-","szafran2019"
"SCO3575",-0.246875106535791,0.193589349,"PS04M145",3954219,3954686,468,"-","szafran2019"
"SCO3576",-0.209154165107835,0.25762865,"PS04M145",3954683,3954844,162,"-","szafran2019"
"SCO3577",-0.101598140007807,0.368799684,"PS04M145",3954997,3955974,978,"+","szafran2019"
"SCO3578",-0.623067105746658,0.002449863,"PS04M145",3955971,3957416,1446,"+","szafran2019"
"SCO3579",-0.968090752045256,4.03e-06,"PS04M145",3957444,3957782,339,"-","szafran2019"
"SCO3580",-0.621889069719514,0.002018851,"PS04M145",3958243,3960513,2271,"+","szafran2019"
"SCO3581",-0.383572729737502,0.052197199,"PS04M145",3960641,3961105,465,"-","szafran2019"
"SCO3582",-0.760049207279247,8.84e-05,"PS04M145",3961226,3962155,930,"+","szafran2019"
"SCO3583",-0.932885804141463,0.000973,"PS04M145",3962279,3963043,765,"+","szafran2019"
"SCO3584",NA,1,"PS04M145",3963217,3963576,360,"-","szafran2019"
"SCO3585",0.222392421336448,1,"PS04M145",3963717,3964058,342,"+","szafran2019"
"SCO3586",-0.213403638109193,0.357789652,"PS04M145",3964141,3965133,993,"-","szafran2019"
"SCO3587",Inf,1,"PS04M145",3965144,3965737,594,"-","szafran2019"
"SCO3588",NA,1,"PS04M145",3965649,3966812,1164,"+","szafran2019"
"SCO3589",0.222392421336448,1,"PS04M145",3966835,3967929,1095,"-","szafran2019"
"SCO3590",0,0.785848156,"PS04M145",3967922,3968617,696,"-","szafran2019"
"SCO3591",0,1,"PS04M145",3968694,3968819,126,"-","szafran2019"
"SCO3592",1.16992500144231,1,"PS04M145",3968822,3969814,993,"+","szafran2019"
"SCO3593",1.22239242133645,1,"PS04M145",3970005,3971198,1194,"+","szafran2019"
"SCO3594",1.58496250072116,1,"PS04M145",3971293,3972306,1014,"+","szafran2019"
"SCO3595",0.678071905112638,1,"PS04M145",3972317,3973357,1041,"+","szafran2019"
"SCO3596",1.58496250072116,1,"PS04M145",3973354,3973962,609,"+","szafran2019"
"SCO3597",0.736965594166206,1,"PS04M145",3974012,3974824,813,"-","szafran2019"
"SCO3598",Inf,1,"PS04M145",3974836,3975600,765,"-","szafran2019"
"SCO3599",1.22239242133645,1,"PS04M145",3975852,3976808,957,"-","szafran2019"
"SCO3600",-0.169925001442312,0.42807995,"PS04M145",3976909,3977412,504,"+","szafran2019"
"SCO3601",0.538419914784126,0.419512104,"PS04M145",3977529,3978014,486,"+","szafran2019"
"SCO3602",1.09953567355091,1,"PS04M145",3978061,3979272,1212,"-","szafran2019"
"SCO3603",0.736965594166206,1,"PS04M145",3979806,3981350,1545,"-","szafran2019"
"SCO3604",0.337034987277571,1,"PS04M145",3981549,3981839,291,"-","szafran2019"
"SCO3605",-0.760049207279247,0.00109133,"PS04M145",3982106,3982402,297,"+","szafran2019"
"SCO3606",0.632268215499513,0.13161562,"PS04M145",3982525,3983607,1083,"+","szafran2019"
"SCO3607",0.0768155970508309,1,"PS04M145",3983677,3985146,1470,"-","szafran2019"
"SCO3608",0.547119149576484,0.04828881,"PS04M145",3985241,3985750,510,"-","szafran2019"
"SCO3609",0.192645077942396,1,"PS04M145",3985984,3987855,1872,"+","szafran2019"
"SCO3610",-0.852846306216346,1.42e-05,"PS04M145",3988036,3989856,1821,"-","szafran2019"
"SCO3611",0.0673379909479316,1,"PS04M145",3989980,3990816,837,"+","szafran2019"
"SCO3612",-0.626185163447669,0.004524217,"PS04M145",3990912,3992276,1365,"-","szafran2019"
"SCO3613",-0.578862301184738,0.024849775,"PS04M145",3992273,3992845,573,"-","szafran2019"
"SCO3614",-0.136029129098474,0.295883543,"PS04M145",3993330,3994418,1089,"-","szafran2019"
"SCO3615",-0.438544252163474,0.478992926,"PS04M145",3994418,3995695,1278,"-","szafran2019"
"SCO3616",0,1,"PS04M145",3995973,3996191,219,"+","szafran2019"
"SCO3617",-0.552541023028779,0.009174191,"PS04M145",3996276,3996935,660,"-","szafran2019"
"SCO3618",0.221656164601464,1,"PS04M145",3996928,3997527,600,"-","szafran2019"
"SCO3619",-0.113867964558279,0.437997604,"PS04M145",3997626,3997973,348,"-","szafran2019"
"SCO3620",1.4594316186373,1,"PS04M145",3998255,3999019,765,"+","szafran2019"
"SCO3621",0.402098443571346,0.856569447,"PS04M145",3999086,4001437,2352,"-","szafran2019"
"SCO3622",-0.576925181655738,0.003727616,"PS04M145",4001665,4003020,1356,"+","szafran2019"
"SCO3623",0.782408564927373,0.116178733,"PS04M145",4003147,4003848,702,"+","szafran2019"
"SCO3624",0.306661338234052,1,"PS04M145",4003950,4004615,666,"+","szafran2019"
"SCO3625",-1.16120025322223,6.3e-10,"PS04M145",4004631,4004921,291,"-","szafran2019"
"SCO3626",0.60768257722124,0.156859047,"PS04M145",4004960,4005844,885,"-","szafran2019"
"SCO3627",1.32192809488736,0.013755062,"PS04M145",4005960,4006160,201,"-","szafran2019"
"SCO3628",0.645335118700638,0.142503275,"PS04M145",4006237,4006728,492,"-","szafran2019"
"SCO3629",-0.648527629498622,0.02752257,"PS04M145",4006900,4008183,1284,"-","szafran2019"
"SCO3630",0.700439718141092,1,"PS04M145",4008369,4009274,906,"+","szafran2019"
"SCO3631",1.59825932333461,4.13e-10,"PS04M145",4009271,4009780,510,"+","szafran2019"
"SCO3632",0.338416217675931,0.701635688,"PS04M145",4009793,4010251,459,"-","szafran2019"
"SCO3633",0.862496476250065,1,"PS04M145",4010391,4011326,936,"+","szafran2019"
"SCO3634",0.736965594166206,1,"PS04M145",4011323,4012942,1620,"+","szafran2019"
"SCO3635",0,1,"PS04M145",4013295,4013696,402,"-","szafran2019"
"SCO3636",-0.84799690655495,0.003493368,"PS04M145",4013901,4015136,1236,"-","szafran2019"
"SCO3637",1.35614381022528,0.000265,"PS04M145",4015264,4015701,438,"+","szafran2019"
"SCO3638",0.222392421336448,1,"PS04M145",4015726,4016391,666,"-","szafran2019"
"SCO3639",-0.0687127500840142,0.813299444,"PS04M145",4016388,4017806,1419,"-","szafran2019"
"SCO3640",0.296981737757132,1,"PS04M145",4017820,4018506,687,"-","szafran2019"
"SCO3641",0.272079545436801,1,"PS04M145",4018503,4019882,1380,"-","szafran2019"
"SCO3642",Inf,1,"PS04M145",4019875,4021137,1263,"-","szafran2019"
"SCO3643",1,1,"PS04M145",4021130,4022119,990,"-","szafran2019"
"SCO3644",0.949959317500405,0.001553333,"PS04M145",4022264,4023169,906,"-","szafran2019"
"SCO3645",-0.169925001442312,0.595960068,"PS04M145",4023366,4024598,1233,"-","szafran2019"
"SCO3646",-0.658211482751795,0.005694739,"PS04M145",4024591,4025406,816,"-","szafran2019"
"SCO3647",-0.183361140848007,0.288401268,"PS04M145",4025550,4025981,432,"-","szafran2019"
"SCO3648",0.736965594166206,0.03553817,"PS04M145",4026217,4027671,1455,"-","szafran2019"
"SCO3649",-0.396989669368023,0.569676995,"PS04M145",4027742,4028773,1032,"-","szafran2019"
"SCO3650",0.217151968640568,1,"PS04M145",4028946,4029494,549,"-","szafran2019"
"SCO3651",-0.0167757127508268,0.834459441,"PS04M145",4029505,4030293,789,"-","szafran2019"
"SCO3652",0.18844508941311,1,"PS04M145",4030362,4031294,933,"-","szafran2019"
"SCO3653",0.658963082164933,0.338821847,"PS04M145",4031299,4032045,747,"-","szafran2019"
"SCO3654",0.263034405833794,1,"PS04M145",4032042,4033367,1326,"-","szafran2019"
"SCO3655",2,1,"PS04M145",4033456,4035120,1665,"-","szafran2019"
"SCO3656",0.263034405833794,1,"PS04M145",4035252,4035809,558,"-","szafran2019"
"SCO3657",-0.624490864907793,0.001817402,"PS04M145",4035996,4036406,411,"-","szafran2019"
"SCO3658",0.405638801276594,0.679462326,"PS04M145",4036689,4037879,1191,"+","szafran2019"
"SCO3659",-0.319251705646941,0.149746681,"PS04M145",4037975,4038511,537,"-","szafran2019"
"SCO3660",1.06413033741972,0.000528,"PS04M145",4038637,4040280,1644,"-","szafran2019"
"SCO3661",0.229481846122767,1,"PS04M145",4040450,4043047,2598,"-","szafran2019"
"SCO3662",-0.0436478849028311,0.698749566,"PS04M145",4043330,4043665,336,"-","szafran2019"
"SCO3663",-0.174732844638022,0.323700772,"PS04M145",4043667,4043858,192,"-","szafran2019"
"SCO3664",0.105353000146229,1,"PS04M145",4043991,4045001,1011,"+","szafran2019"
"SCO3665",0.12199052437861,1,"PS04M145",4044998,4045981,984,"+","szafran2019"
"SCO3666",0.606657571820475,0.152681537,"PS04M145",4045944,4047128,1185,"-","szafran2019"
"SCO3667",-0.566583971406301,0.004615818,"PS04M145",4047138,4048256,1119,"-","szafran2019"
"SCO3668",-0.0467942114789411,0.744434746,"PS04M145",4048460,4048915,456,"-","szafran2019"
"SCO3669",-0.266566096804047,0.436054905,"PS04M145",4048921,4050120,1200,"-","szafran2019"
"SCO3670",-0.585507016689458,0.009722498,"PS04M145",4050163,4050840,678,"-","szafran2019"
"SCO3671",-0.602338421493301,1,"PS04M145",4050837,4052693,1857,"-","szafran2019"
"SCO3672",0.736965594166206,0.045260133,"PS04M145",4052789,4054024,1236,"-","szafran2019"
"SCO3673",0.0675632838126345,1,"PS04M145",4054268,4056550,2283,"+","szafran2019"
"SCO3674",1.32192809488736,1,"PS04M145",4056685,4057986,1302,"+","szafran2019"
"SCO3675",1.78427130894456,3.12e-16,"PS04M145",4058105,4059337,1233,"+","szafran2019"
"SCO3676",-0.563047724292716,0.006681233,"PS04M145",4059415,4060467,1053,"+","szafran2019"
"SCO3677",-0.189617385244828,0.371195941,"PS04M145",4060547,4061044,498,"-","szafran2019"
"SCO3678",0.0689035852859339,0.936841105,"PS04M145",4061079,4061654,576,"-","szafran2019"
"SCO3679",1.11547721741994,1,"PS04M145",4062587,4064491,1905,"+","szafran2019"
"SCO3680",Inf,1,"PS04M145",4064575,4064868,294,"-","szafran2019"
"SCO3681",1,1,"PS04M145",4064888,4065388,501,"+","szafran2019"
"SCO3682",1.41503749927884,1,"PS04M145",4065489,4066526,1038,"+","szafran2019"
"SCO3683",3.4594316186373,1,"PS04M145",4066523,4066798,276,"-","szafran2019"
"SCO3684",1.22239242133645,1,"PS04M145",4066804,4067394,591,"-","szafran2019"
"SCO3685",2.1926450779424,2.13e-08,"PS04M145",4067767,4068168,402,"+","szafran2019"
"SCO3686",0.0280143761695965,1,"PS04M145",4068136,4068669,534,"-","szafran2019"
"SCO3687",0.652076696579693,1,"PS04M145",4069088,4069687,600,"+","szafran2019"
"SCO3688",1.87446911791614,1,"PS04M145",4069691,4070653,963,"+","szafran2019"
"SCO3689",Inf,1,"PS04M145",4071163,4071573,411,"-","szafran2019"
"SCO3690",1.29956028185891,0.001864921,"PS04M145",4071572,4072381,810,"+","szafran2019"
"SCO3691",Inf,1,"PS04M145",4072381,4073649,1269,"+","szafran2019"
"SCO3692",Inf,1,"PS04M145",4073646,4074005,360,"+","szafran2019"
"SCO3693",-0.351472370501378,0.080971671,"PS04M145",4074209,4074751,543,"+","szafran2019"
"SCO3694",1.58496250072116,1,"PS04M145",4074756,4075130,375,"-","szafran2019"
"SCO3695",1.32192809488736,1,"PS04M145",4075117,4075605,489,"-","szafran2019"
"SCO3696",0.222392421336448,1,"PS04M145",4075938,4076306,369,"+","szafran2019"
"SCO3697",1,1,"PS04M145",4076249,4077469,1221,"-","szafran2019"
"SCO3698",0.84799690655495,1,"PS04M145",4077583,4078692,1110,"-","szafran2019"
"SCO3699",1.32192809488736,1,"PS04M145",4078689,4078997,309,"-","szafran2019"
"SCO3700",0,1,"PS04M145",4079089,4079502,414,"+","szafran2019"
"SCO3701",1.32192809488736,1,"PS04M145",4079499,4079729,231,"+","szafran2019"
"SCO3702",-0.502500340529183,0.046854205,"PS04M145",4079863,4080510,648,"+","szafran2019"
"SCO3703",0.389411691603349,0.692234023,"PS04M145",4080650,4081045,396,"+","szafran2019"
"SCO3704",-0.546894459887637,0.006539523,"PS04M145",4081222,4082031,810,"+","szafran2019"
"SCO3705",-0.703606997219775,0.002398653,"PS04M145",4082028,4082879,852,"+","szafran2019"
"SCO3706",-0.0931094043914815,1,"PS04M145",4082876,4084000,1125,"+","szafran2019"
"SCO3707",0,1,"PS04M145",4084035,4084604,570,"-","szafran2019"
"SCO3708",1.39231742277876,1,"PS04M145",4084704,4085324,621,"-","szafran2019"
"SCO3709",1.33703498727757,0.000605,"PS04M145",4085317,4085871,555,"-","szafran2019"
"SCO3710",-0.809002774939086,8.98e-05,"PS04M145",4086039,4087673,1635,"+","szafran2019"
"SCO3711",-0.85640914637115,8.83e-05,"PS04M145",4087742,4088053,312,"+","szafran2019"
"SCO3712",-0.549054847250531,0.006862625,"PS04M145",4088148,4088984,837,"+","szafran2019"
"SCO3713",4,1,"PS04M145",4088998,4089171,174,"-","szafran2019"
"SCO3714",0.0406419844973458,1,"PS04M145",4089285,4090508,1224,"-","szafran2019"
"SCO3715",0.687212558969106,0.076216906,"PS04M145",4090396,4091067,672,"-","szafran2019"
"SCO3716",2.58496250072116,1,"PS04M145",4091267,4091944,678,"-","szafran2019"
"SCO3717",-0.584962500721156,1,"PS04M145",4091950,4094073,2124,"-","szafran2019"
"SCO3718",1,1,"PS04M145",4094070,4095734,1665,"-","szafran2019"
"SCO3719",1.47393118833241,1,"PS04M145",4095742,4095831,90,"-","szafran2019"
"SCO3721",0.0848888975865129,1,"PS04M145",4096157,4096780,624,"-","szafran2019"
"SCO3722",0.727920454563199,0.338598831,"PS04M145",4096845,4097198,354,"-","szafran2019"
"SCO3723",Inf,1,"PS04M145",4097454,4098950,1497,"+","szafran2019"
"SCO3724",-0.27237227041313,0.161729612,"PS04M145",4098986,4099468,483,"-","szafran2019"
"SCO3725",0.415037499278844,0.702960093,"PS04M145",4099520,4100809,1290,"-","szafran2019"
"SCO3726",-0.111031312388744,0.71172117,"PS04M145",4100888,4101508,621,"-","szafran2019"
"SCO3727",-0.282399730700725,0.180795762,"PS04M145",4101639,4102223,585,"+","szafran2019"
"SCO3728",0.280107919192735,1,"PS04M145",4102349,4103080,732,"-","szafran2019"
"SCO3729",-0.292781749227846,0.266396126,"PS04M145",4103188,4103970,783,"-","szafran2019"
"SCO3730",-1,1,"PS04M145",4104198,4105055,858,"+","szafran2019"
"SCO3731",0.16728638489421,0.876037993,"PS04M145",4105340,4105543,204,"+","szafran2019"
"SCO3732",0.408464845355358,0.621754203,"PS04M145",4105819,4107405,1587,"+","szafran2019"
"SCO3733",0.596935142387232,0.189421905,"PS04M145",4107493,4107822,330,"+","szafran2019"
"SCO3734",-0.485426827170242,0.137756993,"PS04M145",4107830,4108183,354,"-","szafran2019"
"SCO3735",-1.58496250072116,1,"PS04M145",4108183,4108686,504,"-","szafran2019"
"SCO3736",-0.211504105193712,0.308671669,"PS04M145",4108736,4109227,492,"-","szafran2019"
"SCO3737",-1.62803122261304,1.37e-11,"PS04M145",4109279,4109905,627,"-","szafran2019"
"SCO3738",-2.16992500144231,6.61e-17,"PS04M145",4109902,4110471,570,"-","szafran2019"
